"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"546856668","Metro by T-Mobile","(305) 245-4455","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 2014 Ne 8th St in Homestead, or give us a call at (305) 245-4455.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546856668?lid=546856668","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","2014 NE 8th StHomestead, FL 33033","","telecom","Florida+City,+FL"
"546858486","Metro by T-Mobile","(786) 339-1879","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 30324 Old Dixie Highway in Homestead, or give us a call at (786) 339-1879.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546858486?lid=546858486","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","30324 Old Dixie HwyHomestead, FL 33033","","telecom","Florida+City,+FL"
"546858009","Metro by T-Mobile","(305) 247-1470","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 28909 S Dixie Highway in Miami, or give us a call at (305) 247-1470.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546858009?lid=546858009","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","28909 S Dixie HwyHomestead, FL 33033","","telecom","Florida+City,+FL"
"544548383","Total Wireless","(305) 246-0611","","","","","Stop by the new Total Wireless store in HomesteadFL. Let our experts help you select the right plan for you with nationwide 4G LTE coverage on America's largest and most dependable networks – the same networks as the big carriers. Be sure to ask about our international plans to suit all of your travel and calling needs. Shop our wide selection of basic and smartphones, or bring your own phone and we can easily help you switch it to your new plan.","https://www.yellowpages.com/homestead-fl/mip/total-wireless-544548383?lid=544548383","Cellular Telephone Service, Telephone Communications Services","https://locations.totalwireless.com/fl/homestead/28652-s-dixie-hwy.html","28652 S Dixie HwyHomestead, FL 33033","","telecom","Florida+City,+FL"
"546857551","Metro by T-Mobile","(305) 245-7779","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 27144 S. Dixie Hwy in Naranja, or give us a call at (305) 245-7779.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546857551?lid=546857551","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","27144 S Dixie HwyHomestead, FL 33032","","telecom","Florida+City,+FL"
"546858175","Metro by T-Mobile","(305) 508-9399","","","","Naranja Lakes, Naranja Lakes Shopping Plaza","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 27105 S. Dixie Highway in Naranja, or give us a call at (305) 508-9399.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546858175?lid=546858175","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","27105 S Dixie HwyHomestead, FL 33032","","telecom","Florida+City,+FL"
"546856449","Metro by T-Mobile","(305) 246-2323","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 28600 Sw 137th Ave in Homestead, or give us a call at (305) 246-2323.","https://www.yellowpages.com/homestead-fl/mip/metro-by-t-mobile-546856449?lid=546856449","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","28600 SW 137th Ave Unit 1bHomestead, FL 33033","","telecom","Florida+City,+FL"
"29054507","Lobo Communications inc","(786) 277-9049","rey@lobocommunication.com","","","Villas Del Campo, Princeton","","https://www.yellowpages.com/homestead-fl/mip/lobo-communications-inc-29054507?lid=29054507","Telecommunications Services, Data Communications Equipment & Systems, Fiber Optics-Components, Equipment & Systems, Telecommunications-Equipment & Supply","http://www.lobocommunication.com","24717 SW 110th PlHomestead, FL 33032","","telecom","Florida+City,+FL"
"16428491","D.A. Telcom, Inc.","(305) 245-7001","steve@datelcominc.com","","Phone Equipment","","","https://www.yellowpages.com/homestead-fl/mip/d-a-telcom-inc-16428491?lid=16428491","Telephone Communications Services, Telephone Equipment & Systems","http://www.datelcominc.com","Homestead, FL 33031","1","telecom","Florida+City,+FL"
"1001934763584","Atlantic Broadband","(844) 457-3986","","","","Kendall, The Falls","","https://www.yellowpages.com/miami-fl/mip/atlantic-broadband-506231837?lid=1001934763584","Cable & Satellite Television, Communications Services, Satellite Communications-Common Carrier, Telephone Companies, Telephone Equipment & Systems-Repair & Service, Telephone Equipment & Systems, Satellite & Cable TV Equipment & Systems","http://api.citygridmedia.com/content/places/v2/click?q=urVBa6moXC5S9VPyC16BYBn_NxLXMVobS_8vbcyI69_gxb4CfBJy9OKohTker_VRQUs_rkabzY8Aw-E7wg8PzxGIRE6Qeb1zffG2kRjt9wW32cq9uCECkL8wpv5bmgpnMyEPMEe9FUieYzy2LdJDEsFckIzVcfbulo--IYJ7KiAUM7KuqOytfeZgXztmz0e7itH1JATiXLR2ebQQH5pjathh9Wp41lgvYlrOnGHUBtbvp64tasnLAgOapfWsVxdwV7rSHfdQ8yG6kpSxpNjaiYkylIYdFe2FmhXA8nXyxY-5sGCsoLdGzNp42pb-cCDPwi0N5xsacJvjfraLdMsugWQaCyDwOL01O1WbLYRdtt00L61lWcZ-rEchCZl5ahvwiUnImqBGV0nigQ5obPUlrRt7iePvm8m2Bkebh9270r7vj6T3wVu_jOaZgil2IJfeLoOn78ok3lngN6Yl1D6LspRnHDWognj5w1fu6AvmC3nksQIfsQLsgO2FLO--eVcXPv5PRZNs5Za04sMPlS2JllBPZkrb4Z_aH1DKZt-WSgdqsGItcxO_VasG9FRe4h_kEyox8hphPzeHUxceXOfq6Cbi0P12JiN1LHAj7HsaHByeaEu5Y-Ueyo0UcW9VcGNowp_pKO_TJrtQdeGx4pD_olrJZnP5rTi6FJruOYYHtPvrPhEN1-boYzv6AyywiR5_&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website","8821 SW 136th StMiami, FL 33176","","telecom","Florida+City,+FL"
"13238807","Mas Tec","(305) 232-3484","","","","Rainbow Heights, South Miami Heights","In operation for more than 75 years, MasTec is one of the leading providers of communication and energy infrastructure services in North America. It maintains more than 200 locations throughout the United States. The company offers a range of satellite and cable television services. MasTec serves communications companies, utilities and government entities. It provides installation and maintenance solutions for natural gas pipelines and municipal and federal water and sewer systems. The company also offers telephone and high-speed Internet services. MasTec works in collaboration with DIRECTV, Verizon Wireless, Progress Energy and AT&T. The company maintains a staff of more than 8,200 employees.","https://www.yellowpages.com/cutler-bay-fl/mip/mas-tec-13238807?lid=13238807","Telephone Companies, Telecommunications Services","http://www.mastec.com","10441 SW 187th StCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"29284267","Bsj Consulting Inc","(305) 233-0942","byronj@bellsouth.net","11","","Country Walk","","https://www.yellowpages.com/miami-fl/mip/bsj-consulting-inc-29284267?lid=29284267","Telecommunications Consultants","","15102 SW 159th CtMiami, FL 33196","","telecom","Florida+City,+FL"
"488632202","G Innovations","(305) 764-1399","","15","","Richmond West","","https://www.yellowpages.com/miami-fl/mip/g-innovations-488632202?lid=488632202","Telephone Companies","http://www.miacardio.com","18101 SW 139th CtMiami, FL 33177","","telecom","Florida+City,+FL"
"466696589","E & I Multiservices Inc","(305) 971-0208","","7","","South Miami Heights","","https://www.yellowpages.com/cutler-bay-fl/mip/e-i-multiservices-inc-466696589?lid=466696589","Telephone Companies","","10972 SW 184th StCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"465727275","Comtech Engineering Inc","(305) 969-2140","","","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/comtech-engineering-inc-465727275?lid=465727275","Telecommunications Consultants, Telephone Equipment & Systems, Telecommunications-Equipment & Supply, Telecommunications Services, Telephone Companies","http://comtecheng.com","12491 SW 134th CtMiami, FL 33186","","telecom","Florida+City,+FL"
"482197501","Proxima Secure Technologies","(786) 502-3863","","10","","The Hammocks, Coral Commerce Center","","https://www.yellowpages.com/miami-fl/mip/proxima-secure-technologies-482197501?lid=482197501","Telecommunications Consultants, Telecommunications Services, Telephone Equipment & Systems, Telecommunications-Equipment & Supply","","14335 SW 120th StMiami, FL 33186","","telecom","Florida+City,+FL"
"496799135","Mayatel Systems","(786) 542-2630","","","","The Hammocks","","https://www.yellowpages.com/miami-fl/mip/mayatel-systems-496799135?lid=496799135","Telecommunications Consultants, Telecommunications Services, Telephone Companies","","11560 SW 148th CtMiami, FL 33196","","telecom","Florida+City,+FL"
"466696589","E & I Multiservices Inc","(305) 971-0208","","7","","South Miami Heights","","https://www.yellowpages.com/cutler-bay-fl/mip/e-i-multiservices-inc-466696589?lid=466696589","Telephone Companies","","","","telecom","Florida+City,+FL"
"451133574","AT&T","(888) 407-5742","attcustomercare@att.com","142","","The Falls, Kendall","AT&T, serving over 81 million wireless customers","https://www.yellowpages.com/miami-fl/mip/at-t-451133574?lid=451133574","Wireless Communication, Cellular Telephone Service, Telephone Companies","http://www.att.com","","1","telecom","Florida+City,+FL"
"461615053","AT&T","(888) 407-5742","johndoe@att.net","","Cell Phones","Cutler Bay","","https://www.yellowpages.com/cutler-bay-fl/mip/at-t-461615053?lid=461615053","Cellular Telephone Service, Cellular Telephone Equipment & Supplies, Telephone Companies","https://www.att.com","","","telecom","Florida+City,+FL"
"1184962","AT&T","(866) 731-2653","","","","Palmetto Bay","","https://www.yellowpages.com/miami-fl/mip/at-t-1184962?lid=1184962","Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"505616623","AT&T","(877) 606-2002","johndoe@att.net","10","","Three Lakes, London Square","AT&T, serving over 81 million wireless customers","https://www.yellowpages.com/miami-fl/mip/at-t-505616623?lid=505616623","Cellular Telephone Service, Wireless Communication, Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"5208912","AT&T","(888) 407-5742","","","","Palmetto Bay","","https://www.yellowpages.com/miami-fl/mip/at-t-5208912?lid=5208912","Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"473779477","A T&T Wireless Svcs","(866) 731-2653","","","","Vanderbilt Square, Kendall","","https://www.yellowpages.com/miami-fl/mip/a-t-t-wireless-svcs-473779477?lid=473779477","Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"472222507","AT&T","(888) 407-5742","","","","Market Place Square, The Hammocks","","https://www.yellowpages.com/miami-fl/mip/at-t-472222507?lid=472222507","Wireless Communication, Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"467141229","Accessory Express An At&T Authorized Agent","(888) 407-5742","johndoe@att.net","16","TV & Radio RepairPagersCell Phones","","","https://www.yellowpages.com/miami-fl/mip/accessory-express-an-at-t-authorized-agent-467141229?lid=467141229","Cellular Telephone Equipment & Supplies, Cellular Telephone Service, Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"465727275","Comtech Engineering Inc","(305) 969-2140","","","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/comtech-engineering-inc-465727275?lid=465727275","Telecommunications Consultants, Telephone Equipment & Systems, Telecommunications-Equipment & Supply, Telecommunications Services, Telephone Companies","http://comtecheng.com","","","telecom","Florida+City,+FL"
"482197501","Proxima Secure Technologies","(786) 502-3863","","10","","The Hammocks, Coral Commerce Center","","https://www.yellowpages.com/miami-fl/mip/proxima-secure-technologies-482197501?lid=482197501","Telecommunications Consultants, Telecommunications Services, Telephone Equipment & Systems, Telecommunications-Equipment & Supply","","","","telecom","Florida+City,+FL"
"496799135","Mayatel Systems","(786) 542-2630","","","","The Hammocks","","https://www.yellowpages.com/miami-fl/mip/mayatel-systems-496799135?lid=496799135","Telecommunications Consultants, Telecommunications Services, Telephone Companies","","","","telecom","Florida+City,+FL"
"29271520","Sola Trading Inc","(305) 385-9832","","","","The Hammocks","","https://www.yellowpages.com/miami-fl/mip/sola-trading-inc-29271520?lid=29271520","Telephone Companies, Telecommunications Services, Telecommunications-Equipment & Supply","","","","telecom","Florida+City,+FL"
"475947994","Authorized Communications Group","(305) 247-4747","","20","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/authorized-communications-group-475947994?lid=475947994","Telecommunications Consultants","","","","telecom","Florida+City,+FL"
"465403139","Communitel Inc","(305) 253-0285","","","","Town and Country Plaza, Richmond West","","https://www.yellowpages.com/miami-fl/mip/communitel-inc-465403139?lid=465403139","Telephone Companies","","","","telecom","Florida+City,+FL"
"10578206","Whitney D L Teleph","(305) 252-5111","","12","","Palmetto Bay","","https://www.yellowpages.com/palmetto-bay-fl/mip/whitney-d-l-teleph-10578206?lid=10578206","Telephone Companies, Telecommunications Services, Telephone Companies-Long Distance Service","","","","telecom","Florida+City,+FL"
"451281282","Blue Streak","(305) 251-3856","","","","Tamair Industrial Park, Country Walk","","https://www.yellowpages.com/miami-fl/mip/blue-streak-451281282?lid=451281282","Telephone Companies","","","","telecom","Florida+City,+FL"
"538492977","E & A One","(786) 701-3066","","","","Tamair Officeplex, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/e-a-one-538492977?lid=538492977","Telephone Companies, Telecommunications Services","","","","telecom","Florida+City,+FL"
"453467791","BellSouth","(305) 256-0819","","","","Palmetto Bay","","https://www.yellowpages.com/miami-fl/mip/bellsouth-453467791?lid=453467791","Telephone Companies","http://tacobell.com","","","telecom","Florida+City,+FL"
"467704461","2go An At&t Authorized Agent","(312) 614-1176","johndoe@att.net","","Cell Phones","Palmetto Bay","","https://www.yellowpages.com/miami-fl/mip/2go-an-at-t-authorized-agent-467704461?lid=467704461","Cellular Telephone Service, Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"464516361","Rodcast & Telecom Inc","(305) 406-2270","","","","The Hammocks, Lakeside at The Hammocks","","https://www.yellowpages.com/miami-fl/mip/rodcast-telecom-inc-464516361?lid=464516361","Telephone Companies, Telecommunications Services","","","","telecom","Florida+City,+FL"
"530443539","AT&T","(312) 614-1176","","","","The Hammocks, Kendall Commons","","https://www.yellowpages.com/miami-fl/mip/at-t-530443539?lid=530443539","Telephone Companies","http://www.att.com","","","telecom","Florida+City,+FL"
"496805026","Cricket Wireless Authorized Retailer","(786) 732-4599","","19","","Bel Aire, Cutler Bay","Welcome to the #CricketNation. Wireless that gives you Something to Smile About! #STSA","https://www.yellowpages.com/cutler-bay-fl/mip/cricket-wireless-authorized-retailer-496805026?lid=496805026","Cellular Telephone Service, Communications Services, Telecommunications Services, Telephone Equipment & Systems-Repair & Service, Cellular Telephone Equipment & Supplies, Telephone Companies, Wireless Communication","https://www.cricketwireless.com","","","telecom","Florida+City,+FL"
"7471159","Unlimited Wireless","(305) 256-9910","","","","Cutler Bay","","https://www.yellowpages.com/cutler-bay-fl/mip/unlimited-wireless-7471159?lid=7471159","Cellular Telephone Service, Telecommunications Services, Communications Services, Consumer Electronics, Telephone Companies, Utility Companies, Telephone Equipment & Systems, Wireless Communication, Telecommunications-Equipment & Supply","https://drphonefix.com/repair","","","telecom","Florida+City,+FL"
"29329626","Associated Telephone Technicians","(305) 254-1673","sales@attech.com","28","Phone Equipment","Cutler Bay","","https://www.yellowpages.com/cutler-bay-fl/mip/associated-telephone-technicians-29329626?lid=29329626","Telephone Equipment & Systems, Telephone Companies","http://www.attech.com","","","telecom","Florida+City,+FL"
"504739639","Ang Creates","(786) 250-5386","","","","South Miami Heights, Renaissance Ranches","","https://www.yellowpages.com/miami-fl/mip/ang-creates-504739639?lid=504739639","Telephone Communications Services, Communications Services, Telephone Companies, Telecommunications Services, Telephone Companies-Long Distance Service","http://www.angcreates.com","","","telecom","Florida+City,+FL"
"352534","Apex Network Services, Inc.","(305) 235-3825","jim@apexns.net","10","","South Miami Heights","","https://www.yellowpages.com/cutler-bay-fl/mip/apex-network-services-inc-352534?lid=352534","Telecommunications-Equipment & Supply, Telephone Equipment & Systems, Telecommunications Services, Telephone Companies","http://apexnetworkinc.bmbnow.com","","","telecom","Florida+City,+FL"
"475199025","Concise Management and Consulting","(786) 732-0188","","","","Oak South Estates","","https://www.yellowpages.com/miami-fl/mip/concise-management-and-consulting-475199025?lid=475199025","Telephone Companies-Long Distance Service, Telecommunications Services, Telephone Companies, Business Coaches & Consultants","","","","telecom","Florida+City,+FL"
"505435509","Sprint Store","(305) 232-8362","","63","","Three Lakes, Kendall South Shopping Center","At Sprint stores, you get the phones you want with the plans you can't pass up. Come visit our helpful and knowledgeable staff of experts ready to answer your important questions.  Get the Sprint Family Share Pack.  And our “Ready Now” program, has you using your new phone by the time you walk out the front door. With our Buyback program, we offer account credits for your old eligible device. Come visit or call to find what you're looking for at your local Sprint Store.  
It's the best value in wireless.","https://www.yellowpages.com/miami-fl/mip/sprint-store-505435509?lid=505435509","Telephone Companies, Telephone Equipment & Systems, Wireless Communication, Cellular Telephone Equipment & Supplies, Cellular Telephone Service","http://storelocator.sprint.com/locator","","1","telecom","Florida+City,+FL"
"482210106","Cricket Wireless Authorized Retailer","(305) 380-8086","","19","","Kendall West","Welcome to the #CricketNation. Wireless that gives you Something to Smile About! #STSA","https://www.yellowpages.com/miami-fl/mip/cricket-wireless-authorized-retailer-482210106?lid=482210106","Telecommunications Services, Communications Services, Telephone Equipment & Systems-Repair & Service, Cellular Telephone Equipment & Supplies, Wireless Communication, Cellular Telephone Service, Telephone Companies","http://www.cricketwireless.com","","","telecom","Florida+City,+FL"
"6304802","Trident Telecom Inc","(305) 234-0133","info@tridenttel.com","14","","Tamair Industrial Park, Country Walk","","https://www.yellowpages.com/miami-fl/mip/trident-telecom-inc-6304802?lid=6304802","Telephone Equipment & Systems-Repair & Service, Telephone Equipment & Systems, Telecommunications Consultants, Telecommunications-Equipment & Supply, Telecommunications Services, Telephone Companies","http://tridenttel.com","13832 SW 142nd AveMiami, FL 33186","","telecom","Florida+City,+FL"
"29560614","The Solution Group","(305) 794-6802","owen.hamilton@solutionsbiz.com","19","Phone Equipment","Palmetto Estates","","https://www.yellowpages.com/miami-fl/mip/the-solution-group-29560614?lid=29560614","Telephone Communications Services, Telephone Companies, Telephone Equipment & Systems, Communications Services","http://www.tsg.com","16155 SW 117th Ave Ste B7Miami, FL 33177","","telecom","Florida+City,+FL"
"475023527","Campel Communications Inc","(786) 732-0084","","6","","Martex Business Center, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/campel-communications-inc-475023527?lid=475023527","Telecommunications Services, Telephone Equipment & Systems, Telecommunications-Equipment & Supply, Telephone Companies","http://llameacuba.net","13100 SW 134th StMiami, FL 33186","","telecom","Florida+City,+FL"
"473132853","Consolidated Cable Solutions","(305) 234-1560","humanresources@consolidatedcable.com","12","Satellite Equipment Repair","Martex Business Center, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/consolidated-cable-solutions-473132853?lid=473132853","Cable & Satellite Television, Telecommunications Consultants, Telephone & Television Cable Contractors","http://www.consolidatedcable.com","13155 SW 134th St Ste 114Miami, FL 33186","","telecom","Florida+City,+FL"
"454866999","CTI Solutions","(305) 389-8279","","16","","Kendall Park Industrial Center, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/cti-solutions-454866999?lid=454866999","Communications Services, Utility Contractors, Telecommunications Consultants","http://ctisol.com","12036 SW 132nd CtMiami, FL 33186","","telecom","Florida+City,+FL"
"457030115","Amt Telecom","(305) 501-5022","","","","Kendale Lakes West, Kendall West","","https://www.yellowpages.com/miami-fl/mip/amt-telecom-457030115?lid=457030115","Telephone Equipment & Systems-Repair & Service, Telecommunications Consultants","http://amtphones.com","14907 SW 80th StMiami, FL 33193","","telecom","Florida+City,+FL"
"453972684","Sunshine Telephone Inc","(305) 234-0804","bhallin@miamimanagement.com","21","Phone Equipment","Tamair Industrial Park, Country Walk","","https://www.yellowpages.com/miami-fl/mip/sunshine-telephone-inc-453972684?lid=453972684","Telephone Equipment & Systems-Repair & Service, Telephone Companies, Telephone Equipment & Systems","http://www.miamimanagement.com","14275 SW 142nd AveMiami, FL 33186","","telecom","Florida+City,+FL"
"482055063","Nevach Wireless Inc","(305) 812-4344","","","","Morlin International Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/nevach-wireless-inc-482055063?lid=482055063","Cellular Telephone Service, Telephone Companies","http://googleads.g.doubleclick.net/pagead/drt/si?p=caa&ut=afakxlqaaaaaunia9-_abqecdx6rzeahws373oljnrs-","13480 SW 131st StMiami, FL 33186","","telecom","Florida+City,+FL"
"466610219","Aca Telecom","(305) 256-0525","","","","Martex Business Center, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/aca-telecom-466610219?lid=466610219","Telephone Equipment & Systems-Repair & Service, Telecommunications Services, Cellular Telephone Service, Telephone Companies","","13155 SW 134th StMiami, FL 33186","","telecom","Florida+City,+FL"
"467812055","Mastec Inc","(305) 884-2142","","11","Satellite Equipment & Systems","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/mastec-inc-467812055?lid=467812055","Telecommunications Services, Telephone Companies","http://www.mastec.com","12400 SW 134th Ct Ste 10Miami, FL 33186","","telecom","Florida+City,+FL"
"503062688","Point to Point Solutions","(786) 452-9862","","","","Kendall Walk, The Hammocks","","https://www.yellowpages.com/miami-fl/mip/point-to-point-solutions-503062688?lid=503062688","Telephone Companies-Long Distance Service, Telephone Companies","","15014 SW 90th TerMiami, FL 33196","","telecom","Florida+City,+FL"
"16736911","Tel-Efficient","(786) 249-0955","accounting@tel-efficient.com","","","South Kendall Industrial, Kendall","","https://www.yellowpages.com/miami-fl/mip/tel-efficient-16736911?lid=16736911","Telecommunications Services, Telephone Companies, Telephone Equipment & Systems","","8884 SW 129th TerMiami, FL 33176","","telecom","Florida+City,+FL"
"462403665","Willmax Telecom Inc","(305) 969-3300","","","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/willmax-telecom-inc-462403665?lid=462403665","Telephone Equipment & Systems-Repair & Service, Telephone Equipment & Systems, Telecommunications Services, Telephone Companies","http://www.willmaxtelecom.com","13212 SW 131st StMiami, FL 33186","1","telecom","Florida+City,+FL"
"6427804","Sprint Store","(305) 259-1800","","3","","The Falls, Kendall","At Sprint stores, you get the phones you want with the plans you can't pass up. Come visit our helpful and knowledgeable staff of experts ready to answer your important questions.  Get the Sprint Family Share Pack.  And our “Ready Now” program, has you using your new phone by the time you walk out the front door. With our Buyback program, we offer account credits for your old eligible device. Come visit or call to find what you're looking for at your local Sprint Store.  
It's the best value in wireless.","https://www.yellowpages.com/miami-fl/mip/sprint-store-6427804?lid=6427804","Telephone Companies, Telephone Equipment & Systems, Wireless Communication, Cellular Telephone Equipment & Supplies, Cellular Telephone Service","http://storelocator.sprint.com/locator","8743 SW 136th St Ste 2Miami, FL 33176","","telecom","Florida+City,+FL"
"546854027","Metro by T-Mobile","(786) 250-5073","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 19782 Sw 177th Ave in Miami, or give us a call at (786) 250-5073.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546854027?lid=546854027","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","19782 SW 177th AveMiami, FL 33187","","telecom","Florida+City,+FL"
"546854380","Metro by T-Mobile","(305) 971-3001","","","","Shoppes at Quail Roost, South Miami Heights","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 20171 Sw 127th Ave in Miami, or give us a call at (305) 971-3001.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546854380?lid=546854380","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","20171 SW 127th AveMiami, FL 33177","","telecom","Florida+City,+FL"
"509451386","Metro by T-Mobile","(305) 254-2727","","","","Richmond West","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 18216 Sw 147th Ave in Miami, or give us a call at (305) 254-2727.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-509451386?lid=509451386","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","18216 SW 147th AveMiami, FL 33187","","telecom","Florida+City,+FL"
"546853401","Metro by T-Mobile","(305) 252-0108","","","","South Miami Heights","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 20856 S Dixie Hwy in Miami, or give us a call at (305) 252-0108.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546853401?lid=546853401","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","20856 S Dixie HwyMiami, FL 33189","","telecom","Florida+City,+FL"
"456066293","Mobile Media","(305) 278-2181","info@mymobilechat.com","","","Cutler Bay","","https://www.yellowpages.com/cutler-bay-fl/mip/mobile-media-456066293?lid=456066293","Cellular Telephone Service, Telephone Equipment & Systems-Repair & Service, Cellular Telephone Equipment & Supplies, Communications Services, Telephone Equipment & Systems, Wireless Communication, Telecommunications-Equipment & Supply","http://www.t-mobile.com","20505 S Dixie Hwy Ste K2012Cutler Bay, FL 33189","","telecom","Florida+City,+FL"
"546862915","Metro by T-Mobile","(305) 251-9858","","","","South Miami Heights","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 11346 Sw 184th St in Miami, or give us a call at (305) 251-9858.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546862915?lid=546862915","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","11346 SW 184th StMiami, FL 33157","","telecom","Florida+City,+FL"
"546857669","Metro by T-Mobile","(305) 506-0579","","","","Cutler Bay, Bel Aire","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 19355 S. Dixie Hwy in Cutler Bay, or give us a call at (305) 506-0579.","https://www.yellowpages.com/cutler-bay-fl/mip/metro-by-t-mobile-546857669?lid=546857669","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","19355 S Dixie HwyCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"14495958","Systems Inc Select Telecom","(305) 235-3603","sales@select-telecom.com","32","Phone Equipment","Richmond West, Weitzer Shauna Meadows","","https://www.yellowpages.com/miami-fl/mip/systems-inc-select-telecom-14495958?lid=14495958","Telephone Equipment & Systems, Telecommunications-Equipment & Supply","http://www.select-telecom.com","15350 SW 152nd AveMiami, FL 33187","","telecom","Florida+City,+FL"
"546854838","Metro by T-Mobile","(305) 900-6715","","","","Country Walk","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 15781 Sw 152nd St in Miami, or give us a call at (305) 900-6715.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546854838?lid=546854838","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","15781 SW 152nd StMiami, FL 33187","","telecom","Florida+City,+FL"
"546862617","Metro by T-Mobile","(305) 255-4842","","","","Cutler Bay","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 18851- B S Dixie Hwy in Cutler Bay, or give us a call at (305) 255-4842.","https://www.yellowpages.com/cutler-bay-fl/mip/metro-by-t-mobile-546862617?lid=546862617","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","18851 S Dixie HwyCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"546854490","Metro by T-Mobile","(305) 238-7552","","","","Cutler Bay, Cutler Ridge Pines","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 20283 Old Cutler Rd in Miami, or give us a call at (305) 238-7552.","https://www.yellowpages.com/cutler-bay-fl/mip/metro-by-t-mobile-546854490?lid=546854490","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","20283 Old Cutler RdCutler Bay, FL 33189","","telecom","Florida+City,+FL"
