"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"470617114","City Flyers","(786) 732-4914","","41","","London Square, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/city-flyers-470617114?lid=470617114","Web Site Design & Services, Computer System Designers & Consultants","","12485 SW 137th AveMiami, FL 33186","","eCommerce","Florida+City,+FL"
"483758909","Cnp","(305) 506-1500","","","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/cnp-483758909?lid=483758909","Web Site Design & Services","","12319 SW 133rd CtMiami, FL 33186","","eCommerce","Florida+City,+FL"
"466888804","Plan Solutions","(786) 249-4758","","","","Kendallwood Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/plan-solutions-466888804?lid=466888804","Web Site Design & Services","","12150 SW 128th CtMiami, FL 33186","","eCommerce","Florida+City,+FL"
"504913132","Synch Media Inc","(954) 247-8756","","","","Forest Lakes, The Hammocks, Forest Lakes Townhomes","","https://www.yellowpages.com/miami-fl/mip/synch-media-inc-504913132?lid=504913132","Web Site Design & Services","","16316 SW 103rd TerMiami, FL 33196","","eCommerce","Florida+City,+FL"
"481135056","The Factory Interactive","(305) 752-9400","","","","Kendall Walk, The Hammocks","","https://www.yellowpages.com/miami-fl/mip/the-factory-interactive-481135056?lid=481135056","Web Site Design & Services","http://www.thefactoryi.com","15000 SW 88th StMiami, FL 33196","","eCommerce","Florida+City,+FL"
"514870910","Evolve Business Solutions & Apparel","(305) 240-9597","","","","","","https://www.yellowpages.com/miami-fl/mip/evolve-business-solutions-apparel-514870910?lid=514870910","Web Site Design & Services","","15907 SW 68th LnMiami, FL 33193","","eCommerce","Florida+City,+FL"
"464475207","Cygrafxcom Inc","(305) 387-7993","","16","","","","https://www.yellowpages.com/miami-fl/mip/cygrafxcom-inc-464475207?lid=464475207","Web Site Design & Services","","15849 SW 65th TerMiami, FL 33193","","eCommerce","Florida+City,+FL"
"496805552","JS-WebDesign.com","(786) 302-3945","info@js-webdesign.com","14","","","","https://www.yellowpages.com/miami-fl/mip/js-webdesign-com-496805552?lid=496805552","Web Site Design & Services","http://www.js-webdesign.com","6856 SW 147th Place CirMiami, FL 33193","","eCommerce","Florida+City,+FL"
"467025777","Merchant Accounts Services","(305) 335-5843","info@promonu.com","13","","Palmetto Country Club Estates, Palmetto Estates","Promonu is a marketing consulting group includingMerchant Account Setup, Affordable SEO, Web Designing & Developing Company based in South Florida Miami. The company is run by Rick Diaz and it is the support center of several of his projects. Promonu is responsible for the creation and launch of the BidaBing Real Estate Auctioning Network, Mariners Warehouse, MiamianRealty and dozens of other sites.","https://www.yellowpages.com/miami-fl/mip/merchant-accounts-services-467025777?lid=467025777","Internet Marketing & Advertising, Computer Online Services, Accounting Services, Web Site Design & Services","http://www.promonu.com","15580 Palmetto Club DrMiami, FL 33157","2","eCommerce","Florida+City,+FL"
"3194397","Link2city.Com","(305) 259-7776","support@link2city.com","19","","Twin Lake Shores, Three Lakes, Kendall Airport Park","Online Business Development Expert- specializing in Web Design, Search Engine Optimization & Social Media Marketing. We help businesses utilize Internet technology to build their business. Our broad suite of integrated marketing and website development services designed to build brand and increase company's bottom line. We Design websites that are marketing & sales driven; Optimize site code to maximize search engine exposure and Develop backend applications to maximize site usability and reduce operation overhead.","https://www.yellowpages.com/miami-fl/mip/link2city-com-3194397?lid=3194397","Internet Marketing & Advertising, Web Site Hosting, Web Site Design & Services","https://link2city.com","13501 SW 136th StMiami, FL 33186","1","eCommerce","Florida+City,+FL"
"465261063","Inklab Signs","(786) 430-8100","carlos@inklabstudio.com","13","","Vanderbilt Square, Kendall","Welcome to Inklab Signs. We are well known throughout the area of Miami, FL for our high quality workmanship. We are more than glad to submit sketches for proposed signs and graphics created by professional artist with a thorough understanding of advertising.","https://www.yellowpages.com/miami-fl/mip/inklab-signs-465261063?lid=465261063","Signs, Printing Services, Web Site Design & Services","http://www.inklabstudio.com","12324 SW 117th CtMiami, FL 33186","2","eCommerce","Florida+City,+FL"
"468129579","Winthrop Online Social Media Marketing of Miami","(305) 389-7954","info@WinthropOnlineSocialMediaMarketingMiami.com","8","","Three Lakes","Winthrop Online Social Media Marketing of Miami is dedicated to helping  businesses use powerful new online and mobile marketing platforms to get  visibility, traffic, new leads, and satisfied customers by helping them  to rank in the top in their category in search engines. We are an  internet consulting company helping businesses with web presence, image,  social media, video, blogs and follow up.   Our formula is simple: 1.     Get out there and get found 2.     Engage with your prospects on their terms 3.     Continue to engage and follow up with them We accomplish these objectives by applying the latest tools, technology and know-how on behalf of your business.","https://www.yellowpages.com/miami-fl/mip/winthrop-online-social-media-marketing-of-miami-468129579?lid=468129579","Internet Consultants, Internet Marketing & Advertising, Computer Online Services, Marketing Consultants, Web Site Design & Services","","12824 SW 147th Terrace RdMiami, FL 33186","","eCommerce","Florida+City,+FL"
"514590372","Web Miami","(305) 224-8071","","7","","Three Lakes","Web Miami is a web development agency based in Miami. Everyday we assist our clients in developing the most eye-catching, interactive, modern, trendy yet professional websites. We will help your business establish a strong online presence by designing a website that suits your target audience.","https://www.yellowpages.com/miami-fl/mip/web-miami-514590372?lid=514590372","Uniform Supply Service, Graphic Designers, Printing Services, Web Site Design & Services","http://www.webmiami.com","13335 SW 124th St Ste 216cMiami, FL 33186","","eCommerce","Florida+City,+FL"
"495684588","PrintElf","(800) 210-0032","info@PrintElf.com","6","","Kendall","","https://www.yellowpages.com/miami-fl/mip/printelf-495684588?lid=495684588","Printing Services-Commercial, Printing Services, Printing Consultants, Web Site Design & Services","http://printelf.com","10302 SW 144th STMiami, FL 33176","","eCommerce","Florida+City,+FL"
"29599133","Siamese Enterprises Inc","(305) 386-2908","sales@siamese-enterprises.com","11","","The Hammocks","Siamese Enterprises is a design studio that develops projects of advertising and specialties that your company may need. We offer graphic design, photography, web design, package design, printing, signs, consulting, etc; from the logo creation, production process of the item you need, until deliver the product in your office worldwide, without you need move from your desk. We offer the best quality in products and services for your company because we have a compromise with your goals. Specialties: An advertising specialty is a promotional product, any item imprinted with a logo or slogan and given out to promote a company, organization, product, service, special achievement or event.","https://www.yellowpages.com/miami-fl/mip/siamese-enterprises-inc-29599133?lid=29599133","Magazines, Advertising-Promotional Products, Signs, Printing Services, Web Site Design & Services","http://www.siamese-enterprises.com","16233 SW 102nd TerMiami, FL 33196","","eCommerce","Florida+City,+FL"
"459170730","REM Creative Group","(305) 992-4956","gary@reminteractive.com","7","","Kendall","From business cards to billboards, email signatures to web banner ads and from websites to email marketing We do it all and everything in-between. Bring REM Interactive your marketing challenges and let us provide you with professional looking custom graphic design solutions for any sized project. Let our graphic designers, illustrators, artists and copywriters put your brand up-front where it belongs. Our commitment to our clients has helped us build an impressive portfolio spanning many different industries, products and services. We've been this successful over the years for one basic reason: we help our clients be more successful. It's as simple as that. Let Us be Your Creative Department! REM Interactive specializes in working with companies and individuals to meet all their marketing and creative needs - on the web, in print, in apps, you name it - and we've become really good at doing it as quickly and efficiently as if we were in-house. We believe that if ""you can think of it, we can create it for you"". This is how our tagline came into existence. The sleep cycle identified as REM (rapid eye movement) is a time when the brain shows increased activity and when the most vivid and symbolic dreams occur. Some people believe that these are goal oriented dreams and others that they are conflict resolution processes. Regardless of these two concepts, REM Interactive believes that the flood of images and symbols that occur in the sleeper's mind can be copied by a flowing exchange with a client. Whether an idea is very clear in their head or just a rough concept, we take these ideas and turn them into working solutions.If you're looking to establish an online presence, we can build a very professional, yet simple and informative type of website. If your preference is to have an industry leading portal type site with traffic driving SEO strategies in place, we can do that for you as well. Consider that we offer web design and maintenance packages that will keep your site looking as contemporary as possible while keeping the content updated on the site on a regular basis.","https://www.yellowpages.com/miami-fl/mip/rem-creative-group-459170730?lid=459170730","Advertising Agencies, Graphic Designers, Marketing Consultants, Printing Services, Web Site Design & Services","http://www.reminteractive.com","10056 SW 126th StMiami, FL 33176","","eCommerce","Florida+City,+FL"
"466888652","Advanced General Strategies","(305) 551-1711","josh@agstrategies.co","7","","Forest Lakes, Forest Lakes Plaza, The Hammocks","AGS provides businesses and individuals with valuable services, including cost-effective marketing services with a high Return on Investment. Our focus is on customer service and satisfaction of every client. Our knowledgable staff also provides on-site computer repair and computer education services.","https://www.yellowpages.com/miami-fl/mip/advanced-general-strategies-466888652?lid=466888652","Internet Marketing & Advertising, Computer Software & Services, Graphic Designers, Web Site Design & Services, Computer Service & Repair-Business","","16794 SW 88th St Suite C-1Miami, FL 33196","","eCommerce","Florida+City,+FL"
"535343485","Online Services","(786) 429-3651","mark@online-sandt.com","","","Jan-Aire Industrial Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/online-services-535343485?lid=535343485","Computer Online Services, Internet Products & Services, Web Site Design & Services","http://www.online-sandt.com","12855 SW 136th AveMiami, FL 33186","","eCommerce","Florida+City,+FL"
"14752905","C G Graphics","(305) 378-6050","","","","Palmetto Bay","","https://www.yellowpages.com/palmetto-bay-fl/mip/c-g-graphics-14752905?lid=14752905","Graphic Designers, Web Site Design & Services","","17623 SW 85th AvePalmetto Bay, FL 33157","","eCommerce","Florida+City,+FL"
"472431257","InStudio.net","(305) 458-6698","noel@instudio.net","","","Kendall Airport Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/instudio-net-472431257?lid=472431257","Internet Marketing & Advertising, Web Site Hosting, Web Site Design & Services","http://www.instudio.net","13501 SW 128th St Ste 201Miami, FL 33186","","eCommerce","Florida+City,+FL"
"11263935","Dolphin Intertrade Corp.","(305) 383-7600","delfino@earthlink.net","","","Crossings Patio Homes, The Crossings","","https://www.yellowpages.com/miami-fl/mip/dolphin-intertrade-corp-11263935?lid=11263935","Internet Marketing & Advertising, Web Site Hosting, Web Site Design & Services","http://labodegaperuana.com","11314 SW 143rd CtMiami, FL 33186","","eCommerce","Florida+City,+FL"
"508435352","Carson Mayer Design Office","(305) 345-8912","hello@carsonmayer.com","","","Three Lakes, Kendall Breeze","","https://www.yellowpages.com/miami-fl/mip/carson-mayer-design-office-508435352?lid=508435352","Graphic Designers, Advertising Agencies, Web Site Design & Services","http://www.carsonmayer.com","12191 SW 125th CtMiami, FL 33186","","eCommerce","Florida+City,+FL"
"491163302","R.A.C. Marketing LLC","(786) 503-3886","","19","","","","https://www.yellowpages.com/miami-fl/mip/r-a-c-marketing-llc-491163302?lid=491163302","Internet Marketing & Advertising, Marketing Programs & Services, Marketing Consultants, Web Site Design & Services","http://www.racmarketingllc.com","14034 SW 90th Ave Apt Aa205miami, FL 33176","","eCommerce","Florida+City,+FL"
"509125344","1AWEBS USA","(786) 260-8356","","6","","","","https://www.yellowpages.com/miami-fl/mip/1awebs-usa-509125344?lid=509125344","Advertising Agencies, Advertising-Broadcast & Film, Advertising-Promotional Products, Graphic Designers, Web Site Design & Services","","13741 SW 90th Ave Apt R211Miami, FL 33176","","eCommerce","Florida+City,+FL"
"505413036","Web Design Karma","(305) 498-8499","biz@webdesignkarma.com","8","","","","https://www.yellowpages.com/miami-fl/mip/web-design-karma-505413036?lid=505413036","Internet Marketing & Advertising, Advertising Agencies, Graphic Designers, Web Site Design & Services","http://www.webdesignkarma.com","8845 SW 136th Street CirMiami, FL 33176","","eCommerce","Florida+City,+FL"
"504712302","LVL Advertising and Marketing Group","(786) 657-4577","","5","","","","https://www.yellowpages.com/miami-fl/mip/lvl-advertising-and-marketing-group-504712302?lid=504712302","Internet Marketing & Advertising, Advertising Agencies, Printing Services, Web Site Design & Services, Vehicle Wrap Advertising","","15041 SW 89th Terrace RdMiami, FL 33196","","eCommerce","Florida+City,+FL"
"509180355","That Creative Agency","(786) 564-3044","","17","","","","https://www.yellowpages.com/miami-fl/mip/that-creative-agency-509180355?lid=509180355","Computer Graphics, Printing Services, Web Site Design & Services, Web Site Hosting","","8305 Hammocks BlvdMiami, FL 33193","","eCommerce","Florida+City,+FL"
"1001923436461","Smash Interactive Agency","(305) 322-0274","","","","Olympia Heights","","https://www.yellowpages.com/miami-fl/mip/smash-interactive-agency-545939814?lid=1001923436461","Advertising Agencies, Web Site Design & Services, Interactive Media, Internet Marketing & Advertising, Graphic Designers, Internet Products & Services, Advertising Specialties","http://smashinteractiveagency.com","7878 Bird Rd Suite 217Miami, FL 33155","","eCommerce","Florida+City,+FL"
"516837","Web Services Manster","(305) 388-1111","info@manster.com","11","","","Manster Web Services is a web development company based in Miami, Florida. We provide small to medium sized businesses with a complete line of professional services at affordable prices. We specialize in custom web site development. Each web site is a unique combination of technical expertise, creativity, and professional design, tailored to meet the specific needs of each client. Our aim is to design and build sites of the highest quality and provide powerful Internet business solutions. As a business owner in today's society, you are obviously aware of the potential the Internet has as a powerful marketing and communications channel. Manster Web Services is dedicated to assisting businesses make the most of the Internet. For businesses in search of a quick and cost effective solution, look no further. Through a personalized Web design model, we can provide you with professional design, hosting, and promotion in a single, complete package. Thank you for your interest and we look forward to working with you. If there are any questions or comments, please contact us.","https://www.yellowpages.com/miami-fl/mip/web-services-manster-516837?lid=516837","Web Site Design & Services, Computer System Designers & Consultants, Graphic Designers","http://www.manster.com","15943 SW 63rd TerMiami, FL 33193","","eCommerce","Florida+City,+FL"
"505772267","Seeed - Inbound Marketing","(786) 667-0754","us@seeed.us","7","","Kendale Lakes, Kendale Lakes North","Located in  Miami, FL. Seeed is a marketing agency with a different approach, we work directly with our customers, at their office.   We realized that the only way to offer tailored services is using human to human interaction, every work, every project we build, is based on our customers view and knowledge of their business.   That’s why our campaigns, websites and the rest of  our products are really successful.   Our priority is to understand and learn from our customers and align our vision with their goals.   Our team is always available to answer your questions, help you with any issue or design a brand new marketing campaign.   Our business model give us the opportunity to develop close relationships with our customers, we are here to serve and we try every day to improve ourselves to give our customers the best of digital advertising and the best of us.   We are Google Certified, for Adwords, Shopping and Youtube this certifications give us the tools to really reach out every person out there so your business can get the best exposure, visits or sales, so we got you covered.   Also thanks to our partnership with Shopify we offer the easiest and more efficient  eCommerce experience, our eCommerce sites are extremely easy to use both for the our customers and they customers.   Need a website? we work with Wordpress and Joomla two of the most popular content management systems on the market, with this tools we can boost Search Engine Optimization (SEO) and traffic to your website.   Printing services? We started as an old school advertising agency, our business model evolved into what is Seeed today, however our printing roots are strong, so thanks to our digital printing services we can offer on demand printing, what this means  to you? well, that we can create stunning marketing pieces in less than 24hrs.","https://www.yellowpages.com/miami-fl/mip/seeed-inbound-marketing-505772267?lid=505772267","Internet Marketing & Advertising, Online & Mail Order Shopping, Marketing Consultants, Printing Services, Web Site Design & Services","http://seeed.us","13951 SW 66th St Apt 906aMiami, FL 33183","","eCommerce","Florida+City,+FL"
"1001722059976","Studio 3 Photographics","(954) 572-5504","studio3ph@gmail.com","29","","Sunrise Industrial Park, Sunrise","Based in Sunrise Florida, Studio 3 is a full service commercial photographic studio. Working with ad agencies, corporations and individuals we produce the perfect photographic statement you require. With more than 20 years experience we offer satisfaction guaranteed.  Specializing in Commercial Photography, Digital Printing & Imaging, Website Photography and Creating Ads, Brochures & Catalogs.","https://www.yellowpages.com/sunrise-fl/mip/studio-3-photographics-496135575?lid=1001722059976","Internet Products & Services, Document Imaging, Web Site Design & Services, Commercial Photographers, Portrait Photographers, Digital Printing & Imaging, Photo Finishing, Catalog Designers & Compilers, Menu Service, Photography & Videography","http://www.studio3photographics.com","Serving the Florida City Area","1","eCommerce","Florida+City,+FL"
