"id","business_name","phone","business_page","category","website","address","rating","keyword","place"
"468735106","Mike Rust Contractor","(760) 944-9233","https://www.yellowpages.com/los-angeles-ca/mip/mike-rust-contractor-468735106?lid=468735106","Real Estate Developers","","11207 W Pico BlvdLos Angeles, CA 90064","","development","Los+Angeles,+CA"
"491158753","Novak Properties","(310) 479-3651","https://www.yellowpages.com/los-angeles-ca/mip/novak-properties-491158753?lid=491158753","Real Estate Developers","","2022 S Bentley Ave Apt 301Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"474772303","Ponsepol","(310) 445-6535","https://www.yellowpages.com/los-angeles-ca/mip/ponsepol-474772303?lid=474772303","Real Estate Developers","","2142 Pontius AveLos Angeles, CA 90025","","development","Los+Angeles,+CA"
"541507189","Meta Housing Corporation","(310) 575-3543","https://www.yellowpages.com/los-angeles-ca/mip/meta-housing-corporation-541507189?lid=541507189","Real Estate Developers","http://metahousing.com","11150 W Olympic Blvd Ste 620Los Angeles, CA 90064","","development","Los+Angeles,+CA"
"505346510","A E Hospitality","(213) 341-2341","https://www.yellowpages.com/los-angeles-ca/mip/a-e-hospitality-505346510?lid=505346510","Real Estate Developers","http://www.aehospitality.com","","","development","Los+Angeles,+CA"
"19137193","Daly & Garfield","(310) 996-1938","https://www.yellowpages.com/los-angeles-ca/mip/daly-garfield-19137193?lid=19137193","Real Estate Developers","http://moroccania.com","","","development","Los+Angeles,+CA"
"12435957","The Lippey Co","(310) 477-6715","https://www.yellowpages.com/los-angeles-ca/mip/the-lippey-co-12435957?lid=12435957","Real Estate Developers","http://lipco.us","","","development","Los+Angeles,+CA"
"456524087","Symphony Development","(310) 474-7349","https://www.yellowpages.com/los-angeles-ca/mip/symphony-development-456524087?lid=456524087","Real Estate Developers","http://www.symphonydevelopment.com","","","development","Los+Angeles,+CA"
"461476163","Holtz Construction Inc","(310) 473-8282","https://www.yellowpages.com/los-angeles-ca/mip/holtz-construction-inc-461476163?lid=461476163","Real Estate Developers","","","","development","Los+Angeles,+CA"
"497436583","Aragon Holdings","(310) 550-5750","https://www.yellowpages.com/los-angeles-ca/mip/aragon-holdings-497436583?lid=497436583","Real Estate Developers","http://www.aragonusa.com","","","development","Los+Angeles,+CA"
"465049697","Castle & Cooke Inc","(310) 208-3636","https://www.yellowpages.com/los-angeles-ca/mip/castle-cooke-inc-465049697?lid=465049697","Real Estate Developers","","","","development","Los+Angeles,+CA"
"523926704","Solender Group","(310) 445-5166","https://www.yellowpages.com/los-angeles-ca/mip/solender-group-523926704?lid=523926704","Real Estate Developers","http://solendergroupinc.com","","","development","Los+Angeles,+CA"
"459632678","Heritage Development","(310) 478-3082","https://www.yellowpages.com/los-angeles-ca/mip/heritage-development-459632678?lid=459632678","Real Estate Developers","http://heritagedevelopment.net","","","development","Los+Angeles,+CA"
"453659900","Park Lane Corp","(310) 479-2330","https://www.yellowpages.com/los-angeles-ca/mip/park-lane-corp-453659900?lid=453659900","Real Estate Developers","","","","development","Los+Angeles,+CA"
"4856158","Meklian Geo","(310) 445-8494","https://www.yellowpages.com/los-angeles-ca/mip/meklian-geo-4856158?lid=4856158","Real Estate Developers","","","","development","Los+Angeles,+CA"
"472258605","Premier League Inc.","(310) 479-5555","https://www.yellowpages.com/los-angeles-ca/mip/premier-league-inc-472258605?lid=472258605","Real Estate Developers","","","","development","Los+Angeles,+CA"
"498993","Afscme Local 3299","(310) 824-0019","https://www.yellowpages.com/los-angeles-ca/mip/afscme-local-3299-498993?lid=498993","Real Estate Developers","http://www.afscme.org","","","development","Los+Angeles,+CA"
"4976380","Bakman Enterprises","(310) 478-3111","https://www.yellowpages.com/los-angeles-ca/mip/bakman-enterprises-4976380?lid=4976380","Real Estate Developers","http://www.deltamusic.com","","","development","Los+Angeles,+CA"
"2561886","Harmur Development Corp","(310) 445-9711","https://www.yellowpages.com/los-angeles-ca/mip/harmur-development-corp-2561886?lid=2561886","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"464966492","D & S Enterprises","(310) 445-9711","https://www.yellowpages.com/los-angeles-ca/mip/d-s-enterprises-464966492?lid=464966492","Real Estate Developers","","","","development","Los+Angeles,+CA"
"475729597","Heritage Development","(310) 478-3082","https://www.yellowpages.com/los-angeles-ca/mip/heritage-development-475729597?lid=475729597","Real Estate Developers","http://heritagedevelopment.net","","","development","Los+Angeles,+CA"
"472011530","Barrington Community Corp","(310) 478-5761","https://www.yellowpages.com/los-angeles-ca/mip/barrington-community-corp-472011530?lid=472011530","Real Estate Developers","","","","development","Los+Angeles,+CA"
"12561308","Bmv Properties Ltd","(310) 208-4796","https://www.yellowpages.com/los-angeles-ca/mip/bmv-properties-ltd-12561308?lid=12561308","Real Estate Developers","","","","development","Los+Angeles,+CA"
"481593928","Marmara Development Group","(310) 472-7770","https://www.yellowpages.com/los-angeles-ca/mip/marmara-development-group-481593928?lid=481593928","Real Estate Developers","","","","development","Los+Angeles,+CA"
"12002184","Symphony Development","(310) 478-4060","https://www.yellowpages.com/los-angeles-ca/mip/symphony-development-12002184?lid=12002184","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"466009185","Wolff Rogers Partnership","(310) 477-3593","https://www.yellowpages.com/los-angeles-ca/mip/wolff-rogers-partnership-466009185?lid=466009185","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"743685","Broumand Development Co","(310) 820-7747","https://www.yellowpages.com/los-angeles-ca/mip/broumand-development-co-743685?lid=743685","Real Estate Developers","","","","development","Los+Angeles,+CA"
"504558664","Barrington Terrace","(310) 445-9215","https://www.yellowpages.com/los-angeles-ca/mip/barrington-terrace-504558664?lid=504558664","Real Estate Developers","","","","development","Los+Angeles,+CA"
"547760737","Metro Capital Builders","(424) 371-5027","https://www.yellowpages.com/los-angeles-ca/mip/metro-capital-builders-547760737?lid=547760737","Real Estate Developers","","","","development","Los+Angeles,+CA"
"462013405","Builder","(310) 476-2299","https://www.yellowpages.com/los-angeles-ca/mip/builder-462013405?lid=462013405","Real Estate Developers","","","","development","Los+Angeles,+CA"
"541872777","Builders Team","(424) 325-3002","https://www.yellowpages.com/los-angeles-ca/mip/builders-team-541872777?lid=541872777","Real Estate Developers","","","","development","Los+Angeles,+CA"
"468867089","F1 Development","(310) 826-3300","https://www.yellowpages.com/los-angeles-ca/mip/f1-development-468867089?lid=468867089","Real Estate Developers","","","","development","Los+Angeles,+CA"
"467406733","Luxvue Inc","(310) 575-9447","https://www.yellowpages.com/los-angeles-ca/mip/luxvue-inc-467406733?lid=467406733","Real Estate Developers","","","","development","Los+Angeles,+CA"
"467838197","Pacific West Development","(310) 275-9831","https://www.yellowpages.com/los-angeles-ca/mip/pacific-west-development-467838197?lid=467838197","Real Estate Developers","http://pacificwestland.com","","","development","Los+Angeles,+CA"
"546479770","Century West Development","(310) 899-9480","https://www.yellowpages.com/los-angeles-ca/mip/century-west-development-546479770?lid=546479770","Real Estate Developers","","12327 Santa Monica Blvd Ste 101Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"31032506","G H Palmer Associates","(310) 207-3100","https://www.yellowpages.com/los-angeles-ca/mip/g-h-palmer-associates-31032506?lid=31032506","Real Estate Developers","","11740 San Vicente BlvdLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"30915811","Terra Enterprises Inc","(310) 820-6661","https://www.yellowpages.com/los-angeles-ca/mip/terra-enterprises-inc-30915811?lid=30915811","Real Estate Developers","http://terraent.com","11812 San Vicente Blvd Ste 510Los Angeles, CA 90049","","development","Los+Angeles,+CA"
"519591791","Century West Partners","(310) 405-0527","https://www.yellowpages.com/los-angeles-ca/mip/century-west-partners-519591791?lid=519591791","Real Estate Developers","http://centurywestpartners.com","12121 Wilshire BlvdLos Angeles, CA 90025","","development","Los+Angeles,+CA"
"463663814","Lowe Hospitality Group","(310) 442-7971","https://www.yellowpages.com/los-angeles-ca/mip/lowe-hospitality-group-463663814?lid=463663814","Real Estate Developers","http://loweenterprises.com","11777 San Vicente Blvd Ste 900Los Angeles, CA 90049","","development","Los+Angeles,+CA"
"468864693","The Ring Group","(310) 571-2987","https://www.yellowpages.com/los-angeles-ca/mip/the-ring-group-468864693?lid=468864693","Real Estate Developers","http://www.taylorring.com","12301 Wilshire Blvd Ste 203Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"505952178","Razello Holdings Inc","(310) 979-3210","https://www.yellowpages.com/los-angeles-ca/mip/razello-holdings-inc-505952178?lid=505952178","Real Estate Developers","","12424 Wilshire BlvdLos Angeles, CA 90025","","development","Los+Angeles,+CA"
"456789500","The Intergroup Corp","(310) 889-2500","https://www.yellowpages.com/los-angeles-ca/mip/the-intergroup-corp-456789500?lid=456789500","Real Estate Developers","http://intgla.com","820 Moraga DrLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"3879872","Maler-Perlin","(310) 471-6848","https://www.yellowpages.com/los-angeles-ca/mip/maler-perlin-3879872?lid=3879872","Real Estate Developers","","11999 San Vicente BlvdLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"460354234","Michael Development Corp","(310) 471-2700","https://www.yellowpages.com/los-angeles-ca/mip/michael-development-corp-460354234?lid=460354234","Real Estate Developers","http://michelehallrealestate.com","11999 San Vicente Blvd Ste 201Los Angeles, CA 90049","","development","Los+Angeles,+CA"
"7898097","Landstone Communities","(310) 889-7729","https://www.yellowpages.com/los-angeles-ca/mip/landstone-communities-7898097?lid=7898097","Real Estate Developers","","12011 San Vicente Blvd Ste 350Los Angeles, CA 90049","","development","Los+Angeles,+CA"
"475724166","Vernon Assoc","(310) 476-6647","https://www.yellowpages.com/los-angeles-ca/mip/vernon-assoc-475724166?lid=475724166","Real Estate Developers","","426 N Barrington AveLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"503668074","Tanner Consolidated Holdings","(310) 476-7500","https://www.yellowpages.com/los-angeles-ca/mip/tanner-consolidated-holdings-503668074?lid=503668074","Real Estate Developers","http://www.tannerconsolidated.com","261 N Bowling Green WayLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"457272013","Tanner Consolidated Holdings","(310) 476-7501","https://www.yellowpages.com/los-angeles-ca/mip/tanner-consolidated-holdings-457272013?lid=457272013","Real Estate Developers","http://www.tannerconsolidated.com","750 Marzella AveLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"531709810","LA Home Properties, LLC","(424) 363-7300","https://www.yellowpages.com/los-angeles-ca/mip/la-home-properties-llc-531709810?lid=531709810","Real Estate Developers","","3564 Mandeville Canyon RdLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"481573857","SoCal Cash Home Buyers","(310) 439-8419","https://www.yellowpages.com/los-angeles-ca/mip/socal-cash-home-buyers-481573857?lid=481573857","Real Estate Developers","http://www.socalcashhomebuyers.com","Los Angeles, CA 90045","","development","Los+Angeles,+CA"
"10396200","Y SK Construction","(323) 733-1999","https://www.yellowpages.com/los-angeles-ca/mip/y-sk-construction-10396200?lid=10396200","Real Estate Developers","","Los Angeles, CA 90018","","development","Los+Angeles,+CA"
"17908912","Federal Bureau Of Land Development","(323) 906-8475","https://www.yellowpages.com/los-angeles-ca/mip/federal-bureau-of-land-development-17908912?lid=17908912","Real Estate Developers","","Los Angeles, CA 90001","","development","Los+Angeles,+CA"
"1816521","Anaya Construction & Development","(323) 720-9541","https://www.yellowpages.com/los-angeles-ca/mip/anaya-construction-development-1816521?lid=1816521","Real Estate Developers","","Los Angeles, CA 90022","","development","Los+Angeles,+CA"
"21527859","Genessy Management and Development","(323) 224-9941","https://www.yellowpages.com/los-angeles-ca/mip/genessy-management-and-development-21527859?lid=21527859","Real Estate Developers","http://www.genessy.com","Los Angeles, CA 90031","","development","Los+Angeles,+CA"
"3691501","Capital Construction & Development Inc","(310) 659-2797","https://www.yellowpages.com/los-angeles-ca/mip/capital-construction-development-inc-3691501?lid=3691501","Real Estate Developers","","Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"453539012","Ca Construction","(310) 475-4241","https://www.yellowpages.com/los-angeles-ca/mip/ca-construction-453539012?lid=453539012","Real Estate Developers","","Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"464785911","A P Companies","(310) 557-1668","https://www.yellowpages.com/los-angeles-ca/mip/a-p-companies-464785911?lid=464785911","Real Estate Developers","","Los Angeles, CA 90001","","development","Los+Angeles,+CA"
"473706026","A Lc Construction","(323) 931-4303","https://www.yellowpages.com/los-angeles-ca/mip/a-lc-construction-473706026?lid=473706026","Real Estate Developers","","Los Angeles, CA 90036","","development","Los+Angeles,+CA"
"5960169","Sigma Construction","(310) 478-5661","https://www.yellowpages.com/los-angeles-ca/mip/sigma-construction-5960169?lid=5960169","Real Estate Developers","","Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"7305444","Sher Abby","(310) 313-5166","https://www.yellowpages.com/los-angeles-ca/mip/sher-abby-7305444?lid=7305444","Real Estate Developers","","Los Angeles, CA 90066","","development","Los+Angeles,+CA"
"470273737","El Faro Discount Center","(323) 234-2838","https://www.yellowpages.com/los-angeles-ca/mip/el-faro-discount-center-470273737?lid=470273737","Real Estate Developers","","4433 S Alameda StLos Angeles, CA 90058","","development","Los+Angeles,+CA"
"473178093","Coldwell Banker","(310) 477-9966","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-473178093?lid=473178093","Real Estate Developers","http://www.coldwellbanker.com","11900 W Olympic Blvd Ste 100Los Angeles, CA 90064","","development","Los+Angeles,+CA"
"9148480","Vermont-Slauson Economic Development Corp","(323) 753-2335","https://www.yellowpages.com/los-angeles-ca/mip/vermont-slauson-economic-development-corp-9148480?lid=9148480","Real Estate Developers","http://www.vsedc.org","1130 W Slauson AveLos Angeles, CA 90044","","development","Los+Angeles,+CA"
"460173682","Duckett Wilson Development Company","(310) 478-8757","https://www.yellowpages.com/los-angeles-ca/mip/duckett-wilson-development-company-460173682?lid=460173682","Real Estate Developers,Home Builders","http://duckettwilson.com","11150 Santa Monica Blvd Ste 760Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"461395885","Meta Housing Corp","(310) 575-3543","https://www.yellowpages.com/los-angeles-ca/mip/meta-housing-corp-461395885?lid=461395885","Real Estate Developers","http://www.metahousing.com","1640 S Sepulveda Blvd Ste 425Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"20433866","Wellesley Regency Hoa","(310) 207-6706","https://www.yellowpages.com/los-angeles-ca/mip/wellesley-regency-hoa-20433866?lid=20433866","Real Estate Developers","","1169 Wellesley AveLos Angeles, CA 90049","","development","Los+Angeles,+CA"
"19236527","Savoy Community Association","(213) 617-9300","https://www.yellowpages.com/los-angeles-ca/mip/savoy-community-association-19236527?lid=19236527","Real Estate Developers","http://www.savoyhoa.com/default.php","100 S Alameda StLos Angeles, CA 90012","","development","Los+Angeles,+CA"
"11483693","1010 Development Corporation","(213) 749-0214","https://www.yellowpages.com/los-angeles-ca/mip/1010-development-corporation-11483693?lid=11483693","Real Estate Developers","http://www.1010dev.org","1001 S Hope St Fl 1Los Angeles, CA 90015","","development","Los+Angeles,+CA"
"7124867","Anderson Pacific","(310) 689-2300","https://www.yellowpages.com/los-angeles-ca/mip/anderson-pacific-7124867?lid=7124867","Real Estate Developers","http://andersonpacificllc.com","6701 Center Dr W Ste 710Los Angeles, CA 90045","","development","Los+Angeles,+CA"
"453643471","Bond Capital Limited","(310) 806-6280","https://www.yellowpages.com/los-angeles-ca/mip/bond-capital-limited-453643471?lid=453643471","Real Estate Developers","http://www.bondcompanies.com","11755 Wilshire Blvd Ste 2100Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"452240687","Gerald D Hines Interests","(213) 243-1257","https://www.yellowpages.com/los-angeles-ca/mip/gerald-d-hines-interests-452240687?lid=452240687","Real Estate Developers,Home Builders","http://hines.com","445 S Figueroa St Ste 2080Los Angeles, CA 90071","","development","Los+Angeles,+CA"
"455112893","Ken Ruby Construction","(310) 312-8600","https://www.yellowpages.com/los-angeles-ca/mip/ken-ruby-construction-455112893?lid=455112893","Real Estate Developers","http://www.rubymanagementco.com","11845 W Olympic BlvdLos Angeles, CA 90064","","development","Los+Angeles,+CA"
"467575962","Forest City Residential West","(213) 488-0010","https://www.yellowpages.com/los-angeles-ca/mip/forest-city-residential-west-467575962?lid=467575962","Real Estate Developers","http://forestcity.net/PAGES/DEFAULT.ASPX","949 S Hope St Ste 100Los Angeles, CA 90015","","development","Los+Angeles,+CA"
"474783562","Lucia Development","(323) 674-0203","https://www.yellowpages.com/los-angeles-ca/mip/lucia-development-474783562?lid=474783562","Real Estate Developers","http://luciadevelopment.com","3061 Riverside DrLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"8460959","Hileman Co","(310) 470-3461","https://www.yellowpages.com/los-angeles-ca/mip/hileman-co-8460959?lid=8460959","Real Estate Developers,Home Builders","http://hilemanco.com","1100 Glendon AveLos Angeles, CA 90024","","development","Los+Angeles,+CA"
"458076878","Callahan Building","(323) 669-8500","https://www.yellowpages.com/los-angeles-ca/mip/callahan-building-458076878?lid=458076878","Real Estate Developers","","2380 Glendale Blvd Ste ALos Angeles, CA 90039","9","development","Los+Angeles,+CA"
"1334430","Homestar Builders","(310) 740-8175","https://www.yellowpages.com/los-angeles-ca/mip/homestar-builders-1334430?lid=1334430","Real Estate Developers,Home Builders","http://www.homestarbuilders.com","12658 Washington PlLos Angeles, CA 90066","3","development","Los+Angeles,+CA"
"474041199","Epic Residential Homes Inc","(323) 731-4423","https://www.yellowpages.com/los-angeles-ca/mip/epic-residential-homes-inc-474041199?lid=474041199","Real Estate Developers,Home Builders","","2813 S Harcourt AveLos Angeles, CA 90016","1","development","Los+Angeles,+CA"
"10843925","Infinity Construction & Remodeling","(310) 836-0954","https://www.yellowpages.com/los-angeles-ca/mip/infinity-construction-remodeling-10843925?lid=10843925","Real Estate Developers","http://www.infinityremodeling.com","1701 S Holt AveLos Angeles, CA 90035","1","development","Los+Angeles,+CA"
"7333794","Arrow Construction Remodeling","(310) 839-2545","https://www.yellowpages.com/los-angeles-ca/mip/arrow-construction-remodeling-7333794?lid=7333794","Real Estate Developers","","1749 S Sherbourne DrLos Angeles, CA 90035","1","development","Los+Angeles,+CA"
"7964779","Berendo Management","(323) 663-9099","https://www.yellowpages.com/los-angeles-ca/mip/berendo-management-7964779?lid=7964779","Real Estate Developers","","1809 N Berendo StLos Angeles, CA 90027","1","development","Los+Angeles,+CA"
"458619047","Austin J Construction Inc","(323) 739-9180","https://www.yellowpages.com/los-angeles-ca/mip/austin-j-construction-inc-458619047?lid=458619047","Real Estate Developers","","2250 Fair Park AveLos Angeles, CA 90041","1","development","Los+Angeles,+CA"
"467165171","Professional Services Construction Inc","(323) 850-5285","https://www.yellowpages.com/los-angeles-ca/mip/professional-services-construction-inc-467165171?lid=467165171","Real Estate Developers","","1940 N Highland AveLos Angeles, CA 90068","1","development","Los+Angeles,+CA"
"466630117","Coldwell Banker","(310) 442-1390","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-466630117?lid=466630117","Real Estate Developers","http://www.coldwellbanker.com","11611 San Vicente Blvd Fl 9Los Angeles, CA 90049","1","development","Los+Angeles,+CA"
"1184920","ISM Management Company","(310) 473-2406","https://www.yellowpages.com/los-angeles-ca/mip/ism-management-company-1184920?lid=1184920","Real Estate Developers","http://www.ismrem.com","1516 S Bundy Drive, Suite 300Los Angeles, CA 90025","","development","Los+Angeles,+CA"
"4650294","L E Waters Construction","(323) 935-7877","https://www.yellowpages.com/los-angeles-ca/mip/l-e-waters-construction-4650294?lid=4650294","Real Estate Developers","http://le-waters.com","6100 Wilshire Blvd Ste 830Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"458764195","Decron Management Corporation","(323) 556-6600","https://www.yellowpages.com/los-angeles-ca/mip/decron-management-corporation-458764195?lid=458764195","Real Estate Developers","http://www.decron.com","6222 Wilshire Blvd Ste 400Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"460319665","Ford E C Inc","(310) 474-7999","https://www.yellowpages.com/los-angeles-ca/mip/ford-e-c-inc-460319665?lid=460319665","Real Estate Developers","http://www.fordecinc.com","10850 Wilshire Blvd Ste 380Los Angeles, CA 90024","","development","Los+Angeles,+CA"
"30699202","Ltsc Cdc","(213) 473-1680","https://www.yellowpages.com/los-angeles-ca/mip/ltsc-cdc-30699202?lid=30699202","Real Estate Developers,Home Builders","http://www.ltsc.org","231 E 3rd St Ste G106Los Angeles, CA 90013","","development","Los+Angeles,+CA"
"472407068","Gillet Construction Services","(818) 782-3103","https://www.yellowpages.com/los-angeles-ca/mip/gillet-construction-services-472407068?lid=472407068","Real Estate Developers","","420 S Grand AveLos Angeles, CA 90071","","development","Los+Angeles,+CA"
"508320617","M Librush Construction Inc","(213) 327-0646","https://www.yellowpages.com/los-angeles-ca/mip/m-librush-construction-inc-508320617?lid=508320617","Real Estate Developers","http://www.mdmbuilders.com","541 S Spring StLos Angeles, CA 90013","","development","Los+Angeles,+CA"
"497582841","LA LOFTS Realty","(213) 626-5433","https://www.yellowpages.com/los-angeles-ca/mip/la-lofts-realty-497582841?lid=497582841","Real Estate Developers","http://www.laloftsrealty.com","548 S Spring St Ste 109Los Angeles, CA 90013","","development","Los+Angeles,+CA"
"482038781","Coldwell Banker","(323) 484-6417","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-482038781?lid=482038781","Real Estate Developers","http://www.coldwellbanker.com","500 S Grand Ave Lbby 100Los Angeles, CA 90071","","development","Los+Angeles,+CA"
"473220769","Illig Construction Company","(213) 542-6400","https://www.yellowpages.com/los-angeles-ca/mip/illig-construction-company-473220769?lid=473220769","Real Estate Developers","http://www.illigconstruct.com","444 S Flower St Ste 2360Los Angeles, CA 90071","","development","Los+Angeles,+CA"
"481271465","Cumming Construction Mgmt","(213) 408-4518","https://www.yellowpages.com/los-angeles-ca/mip/cumming-construction-mgmt-481271465?lid=481271465","Real Estate Developers","http://www.ccorpusa.com","523 W 6th St Ste 1000Los Angeles, CA 90014","","development","Los+Angeles,+CA"
"467843622","Cadiz Inc.","(213) 271-1600","https://www.yellowpages.com/los-angeles-ca/mip/cadiz-inc-467843622?lid=467843622","Real Estate Developers","http://www.cadizinc.com","550 S Hope St Ste 2850Los Angeles, CA 90071","","development","Los+Angeles,+CA"
"473800737","Charles Dunn Real Estate Services, Inc.","(213) 683-0500","https://www.yellowpages.com/los-angeles-ca/mip/charles-dunn-real-estate-services-inc-473800737?lid=473800737","Real Estate Developers","http://www.charlesdunn.com","800 W 6th St Ste 600Los Angeles, CA 90017","","development","Los+Angeles,+CA"
"9413631","Masters General Construction Inc","(213) 622-4185","https://www.yellowpages.com/los-angeles-ca/mip/masters-general-construction-inc-9413631?lid=9413631","Real Estate Developers,Home Builders","http://www.mastersgeneral.com","417 E 8th StLos Angeles, CA 90014","","development","Los+Angeles,+CA"
"505756912","Co Construction West","(213) 443-6144","https://www.yellowpages.com/los-angeles-ca/mip/co-construction-west-505756912?lid=505756912","Real Estate Developers","","801 S Olive StLos Angeles, CA 90014","","development","Los+Angeles,+CA"
"456073633","Keystone Builders Inc","(213) 327-1112","https://www.yellowpages.com/los-angeles-ca/mip/keystone-builders-inc-456073633?lid=456073633","Real Estate Developers","http://keystonebuilders.biz","1026 S Santa Fe AveLos Angeles, CA 90021","","development","Los+Angeles,+CA"
"496510480","Dwd Builders","(213) 413-1100","https://www.yellowpages.com/los-angeles-ca/mip/dwd-builders-496510480?lid=496510480","Real Estate Developers","http://www.dwdbuilders.com","1930 Wilshire Blvd Ste 1207Los Angeles, CA 90057","","development","Los+Angeles,+CA"
"489024510","Amcal General Contractors Inc","(323) 604-9281","https://www.yellowpages.com/los-angeles-ca/mip/amcal-general-contractors-inc-489024510?lid=489024510","Real Estate Developers","","610 S St Louis StLos Angeles, CA 90023","","development","Los+Angeles,+CA"
"12122244","Ned W Parker Construction","(323) 871-8869","https://www.yellowpages.com/los-angeles-ca/mip/ned-w-parker-construction-12122244?lid=12122244","Real Estate Developers","http://www.remodelingcontractorsocal.com","2241 Ewing St Apt 4Los Angeles, CA 90039","","development","Los+Angeles,+CA"
"470837175","Core Construction Inc","(323) 221-5500","https://www.yellowpages.com/los-angeles-ca/mip/core-construction-inc-470837175?lid=470837175","Real Estate Developers","http://www.coreconstruction.com","1200 N San Fernando RdLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"533292268","Koam Construction Inc.","(323) 937-4588","https://www.yellowpages.com/los-angeles-ca/mip/koam-construction-inc-533292268?lid=533292268","Real Estate Developers","https://www.koamcon.com","601 N Vermont AveLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"497767115","Cal Pacific Prime Construction","(213) 487-0070","https://www.yellowpages.com/los-angeles-ca/mip/cal-pacific-prime-construction-497767115?lid=497767115","Real Estate Developers","","3580 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"496174777","Mackone Delvelopment Inc.","(323) 734-2778","https://www.yellowpages.com/los-angeles-ca/mip/mackone-delvelopment-inc-496174777?lid=496174777","Real Estate Developers","","1055 S Serrano AveLos Angeles, CA 90006","","development","Los+Angeles,+CA"
"3147247","Cdi Construction","(213) 637-9146","https://www.yellowpages.com/los-angeles-ca/mip/cdi-construction-3147247?lid=3147247","Real Estate Developers","http://www.lenax.net","3700 Wilshire Blvd Ste 560Los Angeles, CA 90010","","development","Los+Angeles,+CA"
"8150261","Dtk Builders","(323) 666-1706","https://www.yellowpages.com/los-angeles-ca/mip/dtk-builders-8150261?lid=8150261","Real Estate Developers","http://dtkbuilders.com","3035 N Coolidge AveLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"3207809","Coldwell Banker","(323) 665-5841","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-3207809?lid=3207809","Real Estate Developers","","1917 Hillhurst AveLos Angeles, CA 90027","","development","Los+Angeles,+CA"
"526517278","Piedmont We Buy Houses Fast","(626) 372-3950","https://www.yellowpages.com/los-angeles-ca/mip/piedmont-we-buy-houses-fast-526517278?lid=526517278","Real Estate Developers","http://www.southcalrealestate.com","1917 Hillhurst Ave # 206Los Angeles, CA 90027","","development","Los+Angeles,+CA"
"8088379","Custom Home Improvement Center","(323) 254-6300","https://www.yellowpages.com/los-angeles-ca/mip/custom-home-improvement-center-8088379?lid=8088379","Real Estate Developers","http://customhomeimprovementcenter.com","3235 N San Fernando Rd Unit 1aLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"504695612","Wng Construction Jv Inc","(323) 604-9671","https://www.yellowpages.com/los-angeles-ca/mip/wng-construction-jv-inc-504695612?lid=504695612","Real Estate Developers","","4433 Telegraph RdLos Angeles, CA 90023","","development","Los+Angeles,+CA"
"530127704","Eskimo Construction Inc","(323) 676-9277","https://www.yellowpages.com/los-angeles-ca/mip/eskimo-construction-inc-530127704?lid=530127704","Real Estate Developers","","160 W Slauson Ave Ste 3Los Angeles, CA 90003","","development","Los+Angeles,+CA"
"10104875","Coldwell Banker","(888) 407-6374","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-10104875?lid=10104875","Real Estate Developers","http://www.coldwellbanker.com","251 N Larchmont BlvdLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"505530724","Cim Group","(323) 860-4900","https://www.yellowpages.com/los-angeles-ca/mip/cim-group-505530724?lid=505530724","Real Estate Developers","http://cimgroup.com","4700 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"460146912","Becker General Contractors","(323) 466-0339","https://www.yellowpages.com/los-angeles-ca/mip/becker-general-contractors-460146912?lid=460146912","Real Estate Developers","","742 N Hudson AveLos Angeles, CA 90038","","development","Los+Angeles,+CA"
